QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2155,All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,Medium,63.83972816083817,False,array,algorithms
2156,Find Substring With Given Hash Value,find-substring-with-given-hash-value,Hard,22.830597824055037,False,"string,sliding-window,rolling-hash,hash-function",algorithms
2157,Groups of Strings,groups-of-strings,Hard,25.712931979034025,False,"string,bit-manipulation,union-find",algorithms
2158,Amount of New Area Painted Each Day,amount-of-new-area-painted-each-day,Hard,54.806291872997384,True,"array,segment-tree,ordered-set",algorithms
2159,Order Two Columns Independently,order-two-columns-independently,Medium,59.40086716594403,True,database,database
2160,Minimum Sum of Four Digit Number After Splitting Digits,minimum-sum-of-four-digit-number-after-splitting-digits,Easy,86.21734924217994,False,"math,greedy,sorting",algorithms
2161,Partition Array According to Given Pivot,partition-array-according-to-given-pivot,Medium,84.71753967601349,False,"array,two-pointers,simulation",algorithms
2162,Minimum Cost to Set Cooking Time,minimum-cost-to-set-cooking-time,Medium,40.55820623845114,False,"math,enumeration",algorithms
2163,Minimum Difference in Sums After Removal of Elements,minimum-difference-in-sums-after-removal-of-elements,Hard,47.43964490635488,False,"array,dynamic-programming,heap-priority-queue",algorithms
2164,Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,Easy,63.414131620409655,False,"array,sorting",algorithms
2165,Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,Medium,51.656616634987216,False,"math,sorting",algorithms
2166,Design Bitset,design-bitset,Medium,31.996604152195722,False,"array,hash-table,design",algorithms
2167,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,Hard,41.1242816091954,False,"string,dynamic-programming",algorithms
2168,Unique Substrings With Equal Digit Frequency,unique-substrings-with-equal-digit-frequency,Medium,59.127086007702175,True,"hash-table,string,rolling-hash,counting,hash-function",algorithms
2169,Count Operations to Obtain Zero,count-operations-to-obtain-zero,Easy,74.41874174684023,False,"math,simulation",algorithms
2170,Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,Medium,33.1004366812227,False,"array,hash-table,greedy,counting",algorithms
2171,Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,Medium,42.33726564145776,False,"array,sorting,prefix-sum",algorithms
2172,Maximum AND Sum of Array,maximum-and-sum-of-array,Hard,48.553267820932774,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2173,Longest Winning Streak,longest-winning-streak,Hard,51.81058495821726,True,database,database
2174,Remove All Ones With Row and Column Flips II,remove-all-ones-with-row-and-column-flips-ii,Medium,68.0158247108947,True,"array,bit-manipulation,breadth-first-search,matrix",algorithms
2175,The Change in Global Rankings,the-change-in-global-rankings,Medium,62.439448515712336,True,database,database
2176,Count Equal and Divisible Pairs in an Array,count-equal-and-divisible-pairs-in-an-array,Easy,79.32849730492167,False,array,algorithms
2177,Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,Medium,64.3129956303609,False,"math,simulation",algorithms
2178,Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,Medium,59.31004477130145,False,"math,backtracking,greedy",algorithms
2179,Count Good Triplets in an Array,count-good-triplets-in-an-array,Hard,40.489160644802666,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
2180,Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,Easy,66.20794313730578,False,"math,simulation",algorithms
2181,Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,Medium,85.75762575157648,False,"linked-list,simulation",algorithms
2182,Construct String With Repeat Limit,construct-string-with-repeat-limit,Medium,53.116299583758305,False,"string,greedy,heap-priority-queue,counting",algorithms
2183,Count Array Pairs Divisible by K,count-array-pairs-divisible-by-k,Hard,28.762251354369134,False,"array,math,number-theory",algorithms
2184,Number of Ways to Build Sturdy Brick Wall,number-of-ways-to-build-sturdy-brick-wall,Medium,50.12037833190026,True,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2185,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,Easy,77.41378277452723,False,"array,string",algorithms
2186,Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,Medium,71.97339334435306,False,"hash-table,string,counting",algorithms
2187,Minimum Time to Complete Trips,minimum-time-to-complete-trips,Medium,38.95246171863241,False,"array,binary-search",algorithms
2188,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,Hard,41.407333230627025,False,"array,dynamic-programming",algorithms
2189,Number of Ways to Build House of Cards,number-of-ways-to-build-house-of-cards,Medium,63.642806520198434,True,"math,dynamic-programming",algorithms
2190,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,Easy,59.08609672174537,False,"array,hash-table,counting",algorithms
2191,Sort the Jumbled Numbers,sort-the-jumbled-numbers,Medium,46.132892057026474,False,"array,sorting",algorithms
2192,All Ancestors of a Node in a Directed Acyclic Graph,all-ancestors-of-a-node-in-a-directed-acyclic-graph,Medium,51.55176924586304,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
2193,Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,Hard,50.8544921875,False,"two-pointers,string,greedy,binary-indexed-tree",algorithms
2194,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,Easy,83.89410206554513,False,string,algorithms
2195,Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,Medium,25.105284137189997,False,"array,math,greedy,sorting",algorithms
2196,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,Medium,72.1946423004053,False,"array,hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2197,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,Hard,38.759528965087654,False,"array,math,stack,number-theory",algorithms
2198,Number of Single Divisor Triplets,number-of-single-divisor-triplets,Medium,56.49942987457241,True,math,algorithms
2199,Finding the Topic of Each Post,finding-the-topic-of-each-post,Hard,47.41935483870968,True,database,database
2200,Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,Easy,65.13417740208925,False,array,algorithms
2201,Count Artifacts That Can Be Extracted,count-artifacts-that-can-be-extracted,Medium,55.84554334554335,False,"array,hash-table,simulation",algorithms
2202,Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,Medium,22.892602278267805,False,"array,greedy",algorithms
2203,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,Hard,36.27211819275038,False,"graph,shortest-path",algorithms
2204,Distance to a Cycle in Undirected Graph,distance-to-a-cycle-in-undirected-graph,Hard,70.05470774546502,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
2205,The Number of Users That Are Eligible for Discount,the-number-of-users-that-are-eligible-for-discount,Easy,50.12208223459322,True,database,database
2206,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,Easy,73.25349301397206,False,"array,hash-table,bit-manipulation,counting",algorithms
2207,Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,Medium,33.98742879591436,False,"string,greedy,prefix-sum",algorithms
2208,Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,Medium,45.977307890665294,False,"array,greedy,heap-priority-queue",algorithms
2209,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,Hard,35.113588488835596,False,"string,dynamic-programming,prefix-sum",algorithms
2210,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,Easy,58.80249945596419,False,array,algorithms
2211,Count Collisions on a Road,count-collisions-on-a-road,Medium,43.23730991647034,False,"string,stack",algorithms
2212,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,Medium,49.66274675989688,False,"array,backtracking,bit-manipulation,enumeration",algorithms
2213,Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,Hard,31.605130198212205,False,"array,string,segment-tree,ordered-set",algorithms
2214,Minimum Health to Beat Game,minimum-health-to-beat-game,Medium,57.826949791625324,True,"array,greedy,prefix-sum",algorithms
2215,Find the Difference of Two Arrays,find-the-difference-of-two-arrays,Easy,78.36854369747311,False,"array,hash-table",algorithms
2216,Minimum Deletions to Make Array Beautiful,minimum-deletions-to-make-array-beautiful,Medium,47.57845238476057,False,"array,stack,greedy",algorithms
2217,Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,Medium,34.14694534425485,False,"array,math",algorithms
2218,Maximum Value of K Coins From Piles,maximum-value-of-k-coins-from-piles,Hard,60.86741506354779,False,"array,dynamic-programming,prefix-sum",algorithms
2219,Maximum Sum Score of Array,maximum-sum-score-of-array,Medium,62.20992502677615,True,"array,prefix-sum",algorithms
2220,Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,Easy,82.98278613771089,False,bit-manipulation,algorithms
2221,Find Triangular Sum of an Array,find-triangular-sum-of-an-array,Medium,78.2949790794979,False,"array,math,simulation,combinatorics",algorithms
2222,Number of Ways to Select Buildings,number-of-ways-to-select-buildings,Medium,50.50184283269712,False,"string,dynamic-programming,prefix-sum",algorithms
2223,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,Hard,37.96096675365936,False,"string,binary-search,rolling-hash,suffix-array,string-matching,hash-function",algorithms
2224,Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,Easy,64.9973521624007,False,"string,greedy",algorithms
2225,Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,Medium,71.14878187568647,False,"array,hash-table,sorting,counting",algorithms
2226,Maximum Candies Allocated to K Children,maximum-candies-allocated-to-k-children,Medium,37.36451672639732,False,"array,binary-search",algorithms
2227,Encrypt and Decrypt Strings,encrypt-and-decrypt-strings,Hard,39.739945999715786,False,"array,hash-table,string,design,trie",algorithms
2228,Users With Two Purchases Within Seven Days,users-with-two-purchases-within-seven-days,Medium,43.82475759077076,True,database,database
2229,Check if an Array Is Consecutive,check-if-an-array-is-consecutive,Easy,60.90488688913885,True,array,algorithms
2230,The Users That Are Eligible for Discount,the-users-that-are-eligible-for-discount,Easy,49.51576576576577,True,database,database
2231,Largest Number After Digit Swaps by Parity,largest-number-after-digit-swaps-by-parity,Easy,60.95813022565129,False,"sorting,heap-priority-queue",algorithms
2232,Minimize Result by Adding Parentheses to Expression,minimize-result-by-adding-parentheses-to-expression,Medium,66.28650158827357,False,"string,enumeration",algorithms
2233,Maximum Product After K Increments,maximum-product-after-k-increments,Medium,41.237145191877765,False,"array,greedy,heap-priority-queue",algorithms
2234,Maximum Total Beauty of the Gardens,maximum-total-beauty-of-the-gardens,Hard,28.788899366832815,False,"array,two-pointers,binary-search,greedy,sorting",algorithms
2235,Add Two Integers,add-two-integers,Easy,87.1528370153566,False,math,algorithms
2236,Root Equals Sum of Children,root-equals-sum-of-children,Easy,83.48784219726289,False,"tree,binary-tree",algorithms
2237,Count Positions on Street With Required Brightness,count-positions-on-street-with-required-brightness,Medium,63.65933788223401,True,"array,prefix-sum",algorithms
2238,Number of Times a Driver Was a Passenger,number-of-times-a-driver-was-a-passenger,Medium,70.43181550770679,True,database,database
2239,Find Closest Number to Zero,find-closest-number-to-zero,Easy,44.515119530396454,False,array,algorithms
2240,Number of Ways to Buy Pens and Pencils,number-of-ways-to-buy-pens-and-pencils,Medium,56.96634809210994,False,"math,enumeration",algorithms
2241,Design an ATM Machine,design-an-atm-machine,Medium,39.58172503333567,False,"array,greedy,design",algorithms
2242,Maximum Score of a Node Sequence,maximum-score-of-a-node-sequence,Hard,38.15175922000848,False,"array,graph,sorting,enumeration",algorithms
2243,Calculate Digit Sum of a String,calculate-digit-sum-of-a-string,Easy,65.80263409047528,False,"string,simulation",algorithms
2244,Minimum Rounds to Complete All Tasks,minimum-rounds-to-complete-all-tasks,Medium,62.73771151405819,False,"array,hash-table,greedy,counting",algorithms
2245,Maximum Trailing Zeros in a Cornered Path,maximum-trailing-zeros-in-a-cornered-path,Medium,35.60933859540678,False,"array,matrix,prefix-sum",algorithms
2246,Longest Path With Different Adjacent Characters,longest-path-with-different-adjacent-characters,Hard,55.01007408817603,False,"array,string,tree,depth-first-search,graph,topological-sort",algorithms
2247,Maximum Cost of Trip With K Highways,maximum-cost-of-trip-with-k-highways,Hard,49.75694444444444,True,"dynamic-programming,bit-manipulation,graph,bitmask",algorithms
2248,Intersection of Multiple Arrays,intersection-of-multiple-arrays,Easy,68.07356857164419,False,"array,hash-table,counting",algorithms
2249,Count Lattice Points Inside a Circle,count-lattice-points-inside-a-circle,Medium,51.47706910746284,False,"array,hash-table,math,geometry,enumeration",algorithms
2250,Count Number of Rectangles Containing Each Point,count-number-of-rectangles-containing-each-point,Medium,34.285290775235936,False,"array,binary-search,binary-indexed-tree,sorting",algorithms
2251,Number of Flowers in Full Bloom,number-of-flowers-in-full-bloom,Hard,57.00600902150178,False,"array,hash-table,binary-search,sorting,prefix-sum,ordered-set",algorithms
2252,Dynamic Pivoting of a Table,dynamic-pivoting-of-a-table,Hard,53.553644182888185,True,database,database
2253,Dynamic Unpivoting of a Table,dynamic-unpivoting-of-a-table,Hard,66.76767676767676,True,database,database
2254,Design Video Sharing Platform,design-video-sharing-platform,Hard,63.40369393139842,True,"hash-table,stack,design,ordered-set",algorithms
2255,Count Prefixes of a Given String,count-prefixes-of-a-given-string,Easy,72.48693731326375,False,"array,string",algorithms
2256,Minimum Average Difference,minimum-average-difference,Medium,43.001810671032516,False,"array,prefix-sum",algorithms
2257,Count Unguarded Cells in the Grid,count-unguarded-cells-in-the-grid,Medium,52.0366598778004,False,"array,matrix,simulation",algorithms
2258,Escape the Spreading Fire,escape-the-spreading-fire,Hard,34.539934609995335,False,"array,binary-search,breadth-first-search,matrix",algorithms
2259,Remove Digit From Number to Maximize Result,remove-digit-from-number-to-maximize-result,Easy,45.08916541722229,False,"string,greedy,enumeration",algorithms
2260,Minimum Consecutive Cards to Pick Up,minimum-consecutive-cards-to-pick-up,Medium,50.649755025413256,False,"array,hash-table,sliding-window",algorithms
2261,K Divisible Elements Subarrays,k-divisible-elements-subarrays,Medium,49.20546471187288,False,"array,hash-table,trie,rolling-hash,hash-function,enumeration",algorithms
2262,Total Appeal of A String,total-appeal-of-a-string,Hard,55.59787975895358,False,"hash-table,string,dynamic-programming",algorithms
2263,Make Array Non-decreasing or Non-increasing,make-array-non-decreasing-or-non-increasing,Hard,65.27936145952108,True,"dynamic-programming,greedy",algorithms
2264,Largest 3-Same-Digit Number in String,largest-3-same-digit-number-in-string,Easy,60.2433656545037,False,string,algorithms
2265,Count Nodes Equal to Average of Subtree,count-nodes-equal-to-average-of-subtree,Medium,86.89564187517803,False,"tree,depth-first-search,binary-tree",algorithms
2266,Count Number of Texts,count-number-of-texts,Medium,47.335398088321675,False,"hash-table,math,string,dynamic-programming",algorithms
2267, Check if There Is a Valid Parentheses String Path,check-if-there-is-a-valid-parentheses-string-path,Hard,38.10833628366785,False,"array,dynamic-programming,matrix",algorithms
2268,Minimum Number of Keypresses,minimum-number-of-keypresses,Medium,71.37078873378385,True,"array,string,greedy,sorting,counting",algorithms
2269,Find the K-Beauty of a Number,find-the-k-beauty-of-a-number,Easy,58.601762421587175,False,"math,string,sliding-window",algorithms
2270,Number of Ways to Split Array,number-of-ways-to-split-array,Medium,46.59819917213127,False,"array,prefix-sum",algorithms
2271,Maximum White Tiles Covered by a Carpet,maximum-white-tiles-covered-by-a-carpet,Medium,33.456500575272145,False,"array,binary-search,greedy,sorting,prefix-sum",algorithms
2272,Substring With Largest Variance,substring-with-largest-variance,Hard,46.68986040627381,False,"array,dynamic-programming",algorithms
2273,Find Resultant Array After Removing Anagrams,find-resultant-array-after-removing-anagrams,Easy,57.834190006643595,False,"array,hash-table,string,sorting",algorithms
2274,Maximum Consecutive Floors Without Special Floors,maximum-consecutive-floors-without-special-floors,Medium,51.81337902477333,False,"array,sorting",algorithms
2275,Largest Combination With Bitwise AND Greater Than Zero,largest-combination-with-bitwise-and-greater-than-zero,Medium,72.51049333901088,False,"array,hash-table,bit-manipulation,counting",algorithms
2276,Count Integers in Intervals,count-integers-in-intervals,Hard,34.48928408572731,False,"design,segment-tree,ordered-set",algorithms
2277,Closest Node to Path in Tree,closest-node-to-path-in-tree,Hard,62.49169435215946,True,"array,tree,depth-first-search,breadth-first-search",algorithms
2278,Percentage of Letter in String,percentage-of-letter-in-string,Easy,73.87654320987654,False,string,algorithms
2279,Maximum Bags With Full Capacity of Rocks,maximum-bags-with-full-capacity-of-rocks,Medium,67.61248021704725,False,"array,greedy,sorting",algorithms
2280,Minimum Lines to Represent a Line Chart,minimum-lines-to-represent-a-line-chart,Medium,24.930275323083208,False,"array,math,geometry,sorting,number-theory",algorithms
2281,Sum of Total Strength of Wizards,sum-of-total-strength-of-wizards,Hard,27.556088942227557,False,"array,stack,monotonic-stack,prefix-sum",algorithms
2282,Number of People That Can Be Seen in a Grid,number-of-people-that-can-be-seen-in-a-grid,Medium,48.951950983553694,True,"array,stack,matrix,monotonic-stack",algorithms
2283,Check if Number Has Equal Digit Count and Digit Value,check-if-number-has-equal-digit-count-and-digit-value,Easy,72.52885022053049,False,"hash-table,string,counting",algorithms
2284,Sender With Largest Word Count,sender-with-largest-word-count,Medium,56.1875023233337,False,"array,hash-table,string,counting",algorithms
2285,Maximum Total Importance of Roads,maximum-total-importance-of-roads,Medium,60.826787759777446,False,"greedy,graph,sorting,heap-priority-queue",algorithms
2286,Booking Concert Tickets in Groups,booking-concert-tickets-in-groups,Hard,15.738261795779716,False,"binary-search,design,binary-indexed-tree,segment-tree",algorithms
2287,Rearrange Characters to Make Target String,rearrange-characters-to-make-target-string,Easy,58.14699655993649,False,"hash-table,string,counting",algorithms
2288,Apply Discount to Prices,apply-discount-to-prices,Medium,28.653231203986017,False,string,algorithms
2289,Steps to Make Array Non-decreasing,steps-to-make-array-non-decreasing,Medium,21.314635665839926,False,"array,linked-list,stack,monotonic-stack",algorithms
2290,Minimum Obstacle Removal to Reach Corner,minimum-obstacle-removal-to-reach-corner,Hard,51.77692586644563,False,"array,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
2291,Maximum Profit From Trading Stocks,maximum-profit-from-trading-stocks,Medium,45.355784899511136,True,"array,dynamic-programming",algorithms
2292,Products With Three or More Orders in Two Consecutive Years,products-with-three-or-more-orders-in-two-consecutive-years,Medium,38.45131763490072,True,database,database
2293,Min Max Game,min-max-game,Easy,63.15859796018349,False,"array,simulation",algorithms
2294,Partition Array Such That Maximum Difference Is K,partition-array-such-that-maximum-difference-is-k,Medium,73.07537607593918,False,"array,greedy,sorting",algorithms
2295,Replace Elements in an Array,replace-elements-in-an-array,Medium,57.736137111284776,False,"array,hash-table,simulation",algorithms
2296,Design a Text Editor,design-a-text-editor,Hard,42.666752927476224,False,"linked-list,string,stack,design,simulation,doubly-linked-list",algorithms
2297,Jump Game VIII,jump-game-viii,Medium,49.94030359884019,True,"array,dynamic-programming,stack,graph,monotonic-stack,shortest-path",algorithms
2298,Tasks Count in the Weekend,tasks-count-in-the-weekend,Medium,81.98433420365535,True,database,database
2299,Strong Password Checker II,strong-password-checker-ii,Easy,55.01502142650176,False,string,algorithms
2300,Successful Pairs of Spells and Potions,successful-pairs-of-spells-and-potions,Medium,41.91052366234848,False,"array,two-pointers,binary-search,sorting",algorithms
2301,Match Substring After Replacement,match-substring-after-replacement,Hard,39.79960423406728,False,"array,hash-table,string,string-matching",algorithms
2302,Count Subarrays With Score Less Than K,count-subarrays-with-score-less-than-k,Hard,53.58954650269023,False,"array,binary-search,sliding-window,prefix-sum",algorithms
2303,Calculate Amount Paid in Taxes,calculate-amount-paid-in-taxes,Easy,64.41660324336983,False,"array,simulation",algorithms
2304,Minimum Path Cost in a Grid,minimum-path-cost-in-a-grid,Medium,65.97454116347386,False,"array,dynamic-programming,matrix",algorithms
2305,Fair Distribution of Cookies,fair-distribution-of-cookies,Medium,69.67830643061703,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
2306,Naming a Company,naming-a-company,Hard,46.721561942134805,False,"array,hash-table,string,bit-manipulation,enumeration",algorithms
2307,Check for Contradictions in Equations,check-for-contradictions-in-equations,Hard,42.496154691276644,True,"array,depth-first-search,union-find,graph",algorithms
2308,Arrange Table by Gender,arrange-table-by-gender,Medium,68.36938180702562,True,database,database
2309,Greatest English Letter in Upper and Lower Case,greatest-english-letter-in-upper-and-lower-case,Easy,69.26171285011439,False,"hash-table,string,enumeration",algorithms
2310,Sum of Numbers With Units Digit K,sum-of-numbers-with-units-digit-k,Medium,26.298832497843016,False,"math,dynamic-programming,greedy,enumeration",algorithms
2311,Longest Binary Subsequence Less Than or Equal to K,longest-binary-subsequence-less-than-or-equal-to-k,Medium,37.40728501138283,False,"string,dynamic-programming,greedy,memoization",algorithms
2312,Selling Pieces of Wood,selling-pieces-of-wood,Hard,49.092060810810814,False,"array,dynamic-programming,memoization",algorithms
2313,Minimum Flips in Binary Tree to Get Result,minimum-flips-in-binary-tree-to-get-result,Hard,59.79437229437229,True,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
2314,The First Day of the Maximum Recorded Degree in Each City,the-first-day-of-the-maximum-recorded-degree-in-each-city,Medium,70.81248921856132,True,database,database
2315,Count Asterisks,count-asterisks,Easy,81.73549234635595,False,string,algorithms
2316,Count Unreachable Pairs of Nodes in an Undirected Graph,count-unreachable-pairs-of-nodes-in-an-undirected-graph,Medium,49.95447820644133,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
2317,Maximum XOR After Operations ,maximum-xor-after-operations,Medium,79.26382660687594,False,"array,math,bit-manipulation",algorithms
2318,Number of Distinct Roll Sequences,number-of-distinct-roll-sequences,Hard,56.72551980485538,False,"dynamic-programming,memoization",algorithms
2319,Check if Matrix Is X-Matrix,check-if-matrix-is-x-matrix,Easy,65.476992787393,False,"array,matrix",algorithms
2320,Count Number of Ways to Place Houses,count-number-of-ways-to-place-houses,Medium,41.10364343827379,False,dynamic-programming,algorithms
2321,Maximum Score Of Spliced Array,maximum-score-of-spliced-array,Hard,56.23559954567581,False,"array,dynamic-programming",algorithms
2322,Minimum Score After Removals on a Tree,minimum-score-after-removals-on-a-tree,Hard,51.916706105063895,False,"array,bit-manipulation,tree,depth-first-search",algorithms
2323,Find Minimum Time to Finish All Jobs II,find-minimum-time-to-finish-all-jobs-ii,Medium,68.43953838434521,True,"array,greedy,sorting",algorithms
2324,Product Sales Analysis IV,product-sales-analysis-iv,Medium,72.89213696034646,True,database,database
2325,Decode the Message,decode-the-message,Easy,83.84663389425971,False,"hash-table,string",algorithms
2326,Spiral Matrix IV,spiral-matrix-iv,Medium,75.05219206680584,False,"array,linked-list,matrix,simulation",algorithms
2327,Number of People Aware of a Secret,number-of-people-aware-of-a-secret,Medium,44.98690652396675,False,"dynamic-programming,queue,simulation",algorithms
2328,Number of Increasing Paths in a Grid,number-of-increasing-paths-in-a-grid,Hard,59.00166792459862,False,"array,dynamic-programming,depth-first-search,breadth-first-search,graph,topological-sort,memoization,matrix",algorithms
2329,Product Sales Analysis V,product-sales-analysis-v,Easy,68.51828578610028,True,database,database
2330,Valid Palindrome IV,valid-palindrome-iv,Medium,75.34435261707989,True,"two-pointers,string",algorithms
2331,Evaluate Boolean Binary Tree,evaluate-boolean-binary-tree,Easy,77.79998954740253,False,"tree,depth-first-search,binary-tree",algorithms
2332,The Latest Time to Catch a Bus,the-latest-time-to-catch-a-bus,Medium,25.879704084914763,False,"array,two-pointers,binary-search,sorting",algorithms
2333,Minimum Sum of Squared Difference,minimum-sum-of-squared-difference,Medium,25.39455660770651,False,"array,math,sorting,heap-priority-queue",algorithms
2334,Subarray With Elements Greater Than Varying Threshold,subarray-with-elements-greater-than-varying-threshold,Hard,42.449531972482234,False,"array,stack,union-find,monotonic-stack",algorithms
2335,Minimum Amount of Time to Fill Cups,minimum-amount-of-time-to-fill-cups,Easy,57.1518909035921,False,"array,greedy,sorting,heap-priority-queue",algorithms
2336,Smallest Number in Infinite Set,smallest-number-in-infinite-set,Medium,73.00298959728366,False,"hash-table,design,heap-priority-queue",algorithms
2337,Move Pieces to Obtain a String,move-pieces-to-obtain-a-string,Medium,47.5860396499808,False,"two-pointers,string",algorithms
2338,Count the Number of Ideal Arrays,count-the-number-of-ideal-arrays,Hard,26.297708127441293,False,"math,dynamic-programming,combinatorics,number-theory",algorithms
2339,All the Matches of the League,all-the-matches-of-the-league,Easy,87.02789076118536,True,database,database
2340,Minimum Adjacent Swaps to Make a Valid Array,minimum-adjacent-swaps-to-make-a-valid-array,Medium,73.45171339563863,True,"array,greedy",algorithms
2341,Maximum Number of Pairs in Array,maximum-number-of-pairs-in-array,Easy,75.50109045591442,False,"array,hash-table,counting",algorithms
2342,Max Sum of a Pair With Equal Sum of Digits,max-sum-of-a-pair-with-equal-sum-of-digits,Medium,53.98184597486574,False,"array,hash-table,sorting,heap-priority-queue",algorithms
2343,Query Kth Smallest Trimmed Number,query-kth-smallest-trimmed-number,Medium,41.920861774744026,False,"array,string,divide-and-conquer,sorting,heap-priority-queue,radix-sort,quickselect",algorithms
2344,Minimum Deletions to Make Array Divisible,minimum-deletions-to-make-array-divisible,Hard,56.178469633852224,False,"array,math,sorting,heap-priority-queue,number-theory",algorithms
2345,Finding the Number of Visible Mountains,finding-the-number-of-visible-mountains,Medium,38.126171143035606,True,"array,stack,sorting,monotonic-stack",algorithms
2346,Compute the Rank as a Percentage,compute-the-rank-as-a-percentage,Medium,33.11744804253263,True,database,database
2347,Best Poker Hand,best-poker-hand,Easy,60.24078478002378,False,"array,hash-table,counting",algorithms
2348,Number of Zero-Filled Subarrays,number-of-zero-filled-subarrays,Medium,66.66127092775876,False,"array,math",algorithms
2349,Design a Number Container System,design-a-number-container-system,Medium,45.00096320554806,False,"hash-table,design,heap-priority-queue,ordered-set",algorithms
2350,Shortest Impossible Sequence of Rolls,shortest-impossible-sequence-of-rolls,Hard,68.15412732257083,False,"array,hash-table,greedy",algorithms
2351,First Letter to Appear Twice,first-letter-to-appear-twice,Easy,73.7924771549732,False,"hash-table,string,counting",algorithms
2352,Equal Row and Column Pairs,equal-row-and-column-pairs,Medium,72.39990872702727,False,"array,hash-table,matrix,simulation",algorithms
2353,Design a Food Rating System,design-a-food-rating-system,Medium,34.50061468539284,False,"hash-table,design,heap-priority-queue,ordered-set",algorithms
2354,Number of Excellent Pairs,number-of-excellent-pairs,Hard,46.58941086669905,False,"array,hash-table,binary-search,bit-manipulation",algorithms
2355,Maximum Number of Books You Can Take,maximum-number-of-books-you-can-take,Hard,43.52850961275128,True,"array,dynamic-programming,stack,monotonic-stack",algorithms
2356,Number of Unique Subjects Taught by Each Teacher,number-of-unique-subjects-taught-by-each-teacher,Easy,86.42598926445709,False,database,database
2357,Make Array Zero by Subtracting Equal Amounts,make-array-zero-by-subtracting-equal-amounts,Easy,71.89627698102274,False,"array,hash-table,greedy,sorting,heap-priority-queue,simulation",algorithms
2358,Maximum Number of Groups Entering a Competition,maximum-number-of-groups-entering-a-competition,Medium,67.77033954526264,False,"array,math,binary-search,greedy",algorithms
2359,Find Closest Node to Given Two Nodes,find-closest-node-to-given-two-nodes,Medium,45.631709851084594,False,"depth-first-search,graph",algorithms
2360,Longest Cycle in a Graph,longest-cycle-in-a-graph,Hard,50.16490167511108,False,"depth-first-search,graph,topological-sort",algorithms
2361,Minimum Costs Using the Train Line,minimum-costs-using-the-train-line,Hard,79.46577629382304,True,"array,dynamic-programming",algorithms
2362,Generate the Invoice,generate-the-invoice,Hard,73.52579852579852,True,database,database
2363,Merge Similar Items,merge-similar-items,Easy,75.52070767993567,False,"array,hash-table,sorting,ordered-set",algorithms
