problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Number of Submatrices That Sum to Target_character,../data/formatted/buggy_codes/Number of Submatrices That Sum to Target_character.java,../data/formatted/correct_codes/Number of Submatrices That Sum to Target.java,../data/formatted/debugged_codes_f_n/Number of Submatrices That Sum to Target_character.java,character,,,,,0.9175811402304751,0.9273016309523613,0.009720490721886188
Number of Subsequences That Satisfy the Given Sum Condition_condition,../data/formatted/buggy_codes/Number of Subsequences That Satisfy the Given Sum Condition_condition.java,../data/formatted/correct_codes/Number of Subsequences That Satisfy the Given Sum Condition.java,../data/formatted/debugged_codes_f_n/Number of Subsequences That Satisfy the Given Sum Condition_condition.java,condition,,,,,0.9245771687323496,0.9113930820207174,-0.013184086711632181
Number of Substrings Containing All Three Characters_nobug,../data/formatted/buggy_codes/Number of Substrings Containing All Three Characters_nobug.java,../data/formatted/correct_codes/Number of Substrings Containing All Three Characters.java,../data/formatted/debugged_codes_f_n/Number of Substrings Containing All Three Characters_nobug.java,nobug,,,,,0.8823496652200524,0.8582206937423936,-0.0241289714776588
Number of Substrings With Only 1s_character,../data/formatted/buggy_codes/Number of Substrings With Only 1s_character.java,../data/formatted/correct_codes/Number of Substrings With Only 1s.java,../data/formatted/debugged_codes_f_n/Number of Substrings With Only 1s_character.java,character,,,,,0.8862836481673377,0.9032219311871177,0.016938283019779954
Number of Times Binary String Is Prefix-Aligned_index,../data/formatted/buggy_codes/Number of Times Binary String Is Prefix-Aligned_index.java,../data/formatted/correct_codes/Number of Times Binary String Is Prefix-Aligned.java,../data/formatted/debugged_codes_f_n/Number of Times Binary String Is Prefix-Aligned_index.java,index,,,,,0.8573744999288839,0.9438067785652536,0.08643227863636971
Number of Unique Good Subsequences_value,../data/formatted/buggy_codes/Number of Unique Good Subsequences_value.java,../data/formatted/correct_codes/Number of Unique Good Subsequences.java,../data/formatted/debugged_codes_f_n/Number of Unique Good Subsequences_value.java,value,,,,,0.9691617445631421,0.978160283222537,0.008998538659394928
Number of Valid Words for Each Puzzle_operation,../data/formatted/buggy_codes/Number of Valid Words for Each Puzzle_operation.java,../data/formatted/correct_codes/Number of Valid Words for Each Puzzle.java,../data/formatted/debugged_codes_f_n/Number of Valid Words for Each Puzzle_operation.java,operation,,,,,0.9390656009658053,0.943288155518099,0.0042225545522937
Number of Valid Words in a Sentence_nobug,../data/formatted/buggy_codes/Number of Valid Words in a Sentence_nobug.java,../data/formatted/correct_codes/Number of Valid Words in a Sentence.java,../data/formatted/debugged_codes_f_n/Number of Valid Words in a Sentence_nobug.java,nobug,,,,,0.8825737429490629,0.8825737429490629,0.0
Number of Visible People in a Queue_condition,../data/formatted/buggy_codes/Number of Visible People in a Queue_condition.java,../data/formatted/correct_codes/Number of Visible People in a Queue.java,../data/formatted/debugged_codes_f_n/Number of Visible People in a Queue_condition.java,condition,,,,,0.8649304532323256,0.8510120912550156,-0.013918361977310001
Number of Ways to Arrive at Destination_character,../data/formatted/buggy_codes/Number of Ways to Arrive at Destination_character.java,../data/formatted/correct_codes/Number of Ways to Arrive at Destination.java,../data/formatted/debugged_codes_f_n/Number of Ways to Arrive at Destination_character.java,character,,,,,0.9264560028664983,0.9261872498906809,-0.0002687529758174101
Number of Ways to Divide a Long Corridor_value,../data/formatted/buggy_codes/Number of Ways to Divide a Long Corridor_value.java,../data/formatted/correct_codes/Number of Ways to Divide a Long Corridor.java,../data/formatted/debugged_codes_f_n/Number of Ways to Divide a Long Corridor_value.java,value,,,,,0.9375855778741642,0.9375855778741642,0.0
Number of Ways to Paint N × 3 Grid_index,../data/formatted/buggy_codes/Number of Ways to Paint N × 3 Grid_index.java,../data/formatted/correct_codes/Number of Ways to Paint N × 3 Grid.java,../data/formatted/debugged_codes_f_n/Number of Ways to Paint N × 3 Grid_index.java,index,,,,,0.9340452371929979,0.9373501280824297,0.0033048908894317552
Number of Ways to Rearrange Sticks With K Sticks Visible_operation,../data/formatted/buggy_codes/Number of Ways to Rearrange Sticks With K Sticks Visible_operation.java,../data/formatted/correct_codes/Number of Ways to Rearrange Sticks With K Sticks Visible.java,../data/formatted/debugged_codes_f_n/Number of Ways to Rearrange Sticks With K Sticks Visible_operation.java,operation,,,,,0.9561188433979639,0.9561188433979639,0.0
Number Of Ways To Reconstruct A Tree_nobug,../data/formatted/buggy_codes/Number Of Ways To Reconstruct A Tree_nobug.java,../data/formatted/correct_codes/Number Of Ways To Reconstruct A Tree.java,../data/formatted/debugged_codes_f_n/Number Of Ways To Reconstruct A Tree_nobug.java,nobug,,,,,0.9319635956931431,0.7284593036266648,-0.20350429206647835
Number of Ways to Reorder Array to Get Same BST_index,../data/formatted/buggy_codes/Number of Ways to Reorder Array to Get Same BST_index.java,../data/formatted/correct_codes/Number of Ways to Reorder Array to Get Same BST.java,../data/formatted/debugged_codes_f_n/Number of Ways to Reorder Array to Get Same BST_index.java,index,,,,,0.8965750731211822,0.33211293550471,-0.5644621376164722
Number of Ways to Select Buildings_condition,../data/formatted/buggy_codes/Number of Ways to Select Buildings_condition.java,../data/formatted/correct_codes/Number of Ways to Select Buildings.java,../data/formatted/debugged_codes_f_n/Number of Ways to Select Buildings_condition.java,condition,,,,,0.873834885753008,0.8904251049359467,0.01659021918293868
Number of Ways to Split a String_operation,../data/formatted/buggy_codes/Number of Ways to Split a String_operation.java,../data/formatted/correct_codes/Number of Ways to Split a String.java,../data/formatted/debugged_codes_f_n/Number of Ways to Split a String_operation.java,operation,,,,,0.9213481678497168,0.932040826231601,0.010692658381884157
Number of Ways to Split Array_nobug,../data/formatted/buggy_codes/Number of Ways to Split Array_nobug.java,../data/formatted/correct_codes/Number of Ways to Split Array.java,../data/formatted/debugged_codes_f_n/Number of Ways to Split Array_nobug.java,nobug,,,,,0.9043619858592638,0.8332524906730915,-0.07110949518617227
Number of Ways to Stay in the Same Place After Some Steps_nobug,../data/formatted/buggy_codes/Number of Ways to Stay in the Same Place After Some Steps_nobug.java,../data/formatted/correct_codes/Number of Ways to Stay in the Same Place After Some Steps.java,../data/formatted/debugged_codes_f_n/Number of Ways to Stay in the Same Place After Some Steps_nobug.java,nobug,,,,,0.9625012051071014,0.946146672135007,-0.016354532972094327
Number of Ways to Wear Different Hats to Each Other_index,../data/formatted/buggy_codes/Number of Ways to Wear Different Hats to Each Other_index.java,../data/formatted/correct_codes/Number of Ways to Wear Different Hats to Each Other.java,../data/formatted/debugged_codes_f_n/Number of Ways to Wear Different Hats to Each Other_index.java,index,,,,,0.9490044371841411,0.9575575216135345,0.008553084429393398
Number of Ways Where Square of Number Is Equal to Product of Two Numbers_index,../data/formatted/buggy_codes/Number of Ways Where Square of Number Is Equal to Product of Two Numbers_index.java,../data/formatted/correct_codes/Number of Ways Where Square of Number Is Equal to Product of Two Numbers.java,../data/formatted/debugged_codes_f_n/Number of Ways Where Square of Number Is Equal to Product of Two Numbers_index.java,index,,,,,0.9078964284574667,0.9299565893058657,0.022060160848399013
Number of Wonderful Substrings_character,../data/formatted/buggy_codes/Number of Wonderful Substrings_character.java,../data/formatted/correct_codes/Number of Wonderful Substrings.java,../data/formatted/debugged_codes_f_n/Number of Wonderful Substrings_character.java,character,,,,,0.9068222098386618,0.9330439426659406,0.0262217328272788
Number of Zero-Filled Subarrays_value,../data/formatted/buggy_codes/Number of Zero-Filled Subarrays_value.java,../data/formatted/correct_codes/Number of Zero-Filled Subarrays.java,../data/formatted/debugged_codes_f_n/Number of Zero-Filled Subarrays_value.java,value,,,,,0.9280837805315517,0.6630431772485897,-0.265040603282962
Numbers At Most N Given Digit Set_nobug,../data/formatted/buggy_codes/Numbers At Most N Given Digit Set_nobug.java,../data/formatted/correct_codes/Numbers At Most N Given Digit Set.java,../data/formatted/debugged_codes_f_n/Numbers At Most N Given Digit Set_nobug.java,nobug,,,,,0.9590472659525608,0.9590472659525608,0.0
Numbers With Repeated Digits_condition,../data/formatted/buggy_codes/Numbers With Repeated Digits_condition.java,../data/formatted/correct_codes/Numbers With Repeated Digits.java,../data/formatted/debugged_codes_f_n/Numbers With Repeated Digits_condition.java,condition,,,,,0.9281265782608414,0.6955333193360322,-0.2325932589248092
Numbers With Same Consecutive Differences_value,../data/formatted/buggy_codes/Numbers With Same Consecutive Differences_value.java,../data/formatted/correct_codes/Numbers With Same Consecutive Differences.java,../data/formatted/debugged_codes_f_n/Numbers With Same Consecutive Differences_value.java,value,,,,,0.909160706580179,0.9052385413426991,-0.003922165237479902
Occurrences After Bigram_value,../data/formatted/buggy_codes/Occurrences After Bigram_value.java,../data/formatted/correct_codes/Occurrences After Bigram.java,../data/formatted/debugged_codes_f_n/Occurrences After Bigram_value.java,value,,,,,0.8864620555699476,0.9324867636548797,0.04602470808493209
Odd Even Jump_character,../data/formatted/buggy_codes/Odd Even Jump_character.java,../data/formatted/correct_codes/Odd Even Jump.java,../data/formatted/debugged_codes_f_n/Odd Even Jump_character.java,character,,,,,0.9584506451909309,0.9362013056241082,-0.022249339566822735
Odd Even Linked List_nobug,../data/formatted/buggy_codes/Odd Even Linked List_nobug.java,../data/formatted/correct_codes/Odd Even Linked List.java,../data/formatted/debugged_codes_f_n/Odd Even Linked List_nobug.java,nobug,,,,,0.8970293749940463,0.8970293749940463,0.0
Online Election_operation,../data/formatted/buggy_codes/Online Election_operation.java,../data/formatted/correct_codes/Online Election.java,../data/formatted/debugged_codes_f_n/Online Election_operation.java,operation,,,,,0.9219750638684455,0.9219750638684455,0.0
Online Majority Element In Subarray_condition,../data/formatted/buggy_codes/Online Majority Element In Subarray_condition.java,../data/formatted/correct_codes/Online Majority Element In Subarray.java,../data/formatted/debugged_codes_f_n/Online Majority Element In Subarray_condition.java,condition,,,,,0.954794788625315,0.9588411839698708,0.004046395344555864
Online Stock Span_character,../data/formatted/buggy_codes/Online Stock Span_character.java,../data/formatted/correct_codes/Online Stock Span.java,../data/formatted/debugged_codes_f_n/Online Stock Span_character.java,character,,,,,0.8320577002594568,0.8503055391870584,0.018247838927601623
Open the Lock_nobug,../data/formatted/buggy_codes/Open the Lock_nobug.java,../data/formatted/correct_codes/Open the Lock.java,../data/formatted/debugged_codes_f_n/Open the Lock_nobug.java,nobug,,,,,0.9017123090766097,0.6735041617413902,-0.22820814733521955
Operations on Tree_operation,../data/formatted/buggy_codes/Operations on Tree_operation.java,../data/formatted/correct_codes/Operations on Tree.java,../data/formatted/debugged_codes_f_n/Operations on Tree_operation.java,operation,,,,,0.8931236357367653,0.8978178644632817,0.00469422872651637
Optimal Division_character,../data/formatted/buggy_codes/Optimal Division_character.java,../data/formatted/correct_codes/Optimal Division.java,../data/formatted/debugged_codes_f_n/Optimal Division_character.java,character,,,,,0.9044504974951258,0.9158952465567893,0.011444749061663484
Optimal Partition of String_operation,../data/formatted/buggy_codes/Optimal Partition of String_operation.java,../data/formatted/correct_codes/Optimal Partition of String.java,../data/formatted/debugged_codes_f_n/Optimal Partition of String_operation.java,operation,,,,,0.8476638270678585,0.8476638270678585,0.0
Orderly Queue_nobug,../data/formatted/buggy_codes/Orderly Queue_nobug.java,../data/formatted/correct_codes/Orderly Queue.java,../data/formatted/debugged_codes_f_n/Orderly Queue_nobug.java,nobug,,,,,0.9106887738348266,0.7131202804845378,-0.1975684933502888
Out of Boundary Paths_character,../data/formatted/buggy_codes/Out of Boundary Paths_character.java,../data/formatted/correct_codes/Out of Boundary Paths.java,../data/formatted/debugged_codes_f_n/Out of Boundary Paths_character.java,character,,,,,0.981761649984386,0.9719782846596258,-0.009783365324760207
Pacific Atlantic Water Flow_nobug,../data/formatted/buggy_codes/Pacific Atlantic Water Flow_nobug.java,../data/formatted/correct_codes/Pacific Atlantic Water Flow.java,../data/formatted/debugged_codes_f_n/Pacific Atlantic Water Flow_nobug.java,nobug,,,,,0.9579161841018603,0.9579161841018603,0.0
Paint House III_character,../data/formatted/buggy_codes/Paint House III_character.java,../data/formatted/correct_codes/Paint House III.java,../data/formatted/debugged_codes_f_n/Paint House III_character.java,character,,,,,0.948225955349873,0.9548844744613946,0.006658519111521599
Painting a Grid With Three Different Colors_character,../data/formatted/buggy_codes/Painting a Grid With Three Different Colors_character.java,../data/formatted/correct_codes/Painting a Grid With Three Different Colors.java,../data/formatted/debugged_codes_f_n/Painting a Grid With Three Different Colors_character.java,character,,,,,0.9389176101093218,0.9073592134198809,-0.03155839668944094
Pairs of Songs With Total Durations Divisible by 60_operation,../data/formatted/buggy_codes/Pairs of Songs With Total Durations Divisible by 60_operation.java,../data/formatted/correct_codes/Pairs of Songs With Total Durations Divisible by 60.java,../data/formatted/debugged_codes_f_n/Pairs of Songs With Total Durations Divisible by 60_operation.java,operation,,,,,0.9246034127165119,0.9427695458350825,0.018166133118570627
Palindrome Linked List_operation,../data/formatted/buggy_codes/Palindrome Linked List_operation.java,../data/formatted/correct_codes/Palindrome Linked List.java,../data/formatted/debugged_codes_f_n/Palindrome Linked List_operation.java,operation,,,,,0.8951923376482392,0.9048895445257146,0.009697206877475328
Palindrome Number_character,../data/formatted/buggy_codes/Palindrome Number_character.java,../data/formatted/correct_codes/Palindrome Number.java,../data/formatted/debugged_codes_f_n/Palindrome Number_character.java,character,,,,,0.8937039197436513,0.925018194232553,0.03131427448890178
Palindrome Partitioning III_operation,../data/formatted/buggy_codes/Palindrome Partitioning III_operation.java,../data/formatted/correct_codes/Palindrome Partitioning III.java,../data/formatted/debugged_codes_f_n/Palindrome Partitioning III_operation.java,operation,,,,,0.9606437565224872,0.9455735575686847,-0.015070198953802572
Palindrome Partitioning II_nobug,../data/formatted/buggy_codes/Palindrome Partitioning II_nobug.java,../data/formatted/correct_codes/Palindrome Partitioning II.java,../data/formatted/debugged_codes_f_n/Palindrome Partitioning II_nobug.java,nobug,,,,,0.9209959971934565,0.2296885195001701,-0.6913074776932864
Palindrome Partitioning IV_operation,../data/formatted/buggy_codes/Palindrome Partitioning IV_operation.java,../data/formatted/correct_codes/Palindrome Partitioning IV.java,../data/formatted/debugged_codes_f_n/Palindrome Partitioning IV_operation.java,operation,,,,,0.9314374993715027,0.942715505240897,0.011278005869394314
Palindrome Partitioning_condition,../data/formatted/buggy_codes/Palindrome Partitioning_condition.java,../data/formatted/correct_codes/Palindrome Partitioning.java,../data/formatted/debugged_codes_f_n/Palindrome Partitioning_condition.java,condition,,,,,0.9061161586334169,0.9155617248843055,0.00944556625088866
Pancake Sorting_character,../data/formatted/buggy_codes/Pancake Sorting_character.java,../data/formatted/correct_codes/Pancake Sorting.java,../data/formatted/debugged_codes_f_n/Pancake Sorting_character.java,character,,,,,0.874045605528166,0.8815191388126058,0.007473533284439782
Parallel Courses III_condition,../data/formatted/buggy_codes/Parallel Courses III_condition.java,../data/formatted/correct_codes/Parallel Courses III.java,../data/formatted/debugged_codes_f_n/Parallel Courses III_condition.java,condition,,,,,0.9187879176066358,0.93267745460169,0.013889536995054241
Parallel Courses II_operation,../data/formatted/buggy_codes/Parallel Courses II_operation.java,../data/formatted/correct_codes/Parallel Courses II.java,../data/formatted/debugged_codes_f_n/Parallel Courses II_operation.java,operation,,,,,0.9534883667264898,0.9605548453186581,0.007066478592168246
Parse Lisp Expression_nobug,../data/formatted/buggy_codes/Parse Lisp Expression_nobug.java,../data/formatted/correct_codes/Parse Lisp Expression.java,../data/formatted/debugged_codes_f_n/Parse Lisp Expression_nobug.java,nobug,,,,,0.8572978141485296,0.8344913004047456,-0.02280651374378395
Parsing A Boolean Expression_operation,../data/formatted/buggy_codes/Parsing A Boolean Expression_operation.java,../data/formatted/correct_codes/Parsing A Boolean Expression.java,../data/formatted/debugged_codes_f_n/Parsing A Boolean Expression_operation.java,operation,,,,,0.9468844683330013,0.9468844683330013,0.0
Partition Array According to Given Pivot_condition,../data/formatted/buggy_codes/Partition Array According to Given Pivot_condition.java,../data/formatted/correct_codes/Partition Array According to Given Pivot.java,../data/formatted/debugged_codes_f_n/Partition Array According to Given Pivot_condition.java,condition,,,,,0.9005185610241909,0.925730669522355,0.025212108498164132
Partition Array for Maximum Sum_condition,../data/formatted/buggy_codes/Partition Array for Maximum Sum_condition.java,../data/formatted/correct_codes/Partition Array for Maximum Sum.java,../data/formatted/debugged_codes_f_n/Partition Array for Maximum Sum_condition.java,condition,,,,,0.9505042194514963,0.9280187418080905,-0.022485477643405805
Partition Array into Disjoint Intervals_condition,../data/formatted/buggy_codes/Partition Array into Disjoint Intervals_condition.java,../data/formatted/correct_codes/Partition Array into Disjoint Intervals.java,../data/formatted/debugged_codes_f_n/Partition Array into Disjoint Intervals_condition.java,condition,,,,,0.8792620857955142,0.9235305916395254,0.04426850584401121
Partition Array Into Three Parts With Equal Sum_condition,../data/formatted/buggy_codes/Partition Array Into Three Parts With Equal Sum_condition.java,../data/formatted/correct_codes/Partition Array Into Three Parts With Equal Sum.java,../data/formatted/debugged_codes_f_n/Partition Array Into Three Parts With Equal Sum_condition.java,condition,,,,,0.890696502401074,0.8772324097891208,-0.013464092611953249
Partition Array Into Two Arrays to Minimize Sum Difference_operation,../data/formatted/buggy_codes/Partition Array Into Two Arrays to Minimize Sum Difference_operation.java,../data/formatted/correct_codes/Partition Array Into Two Arrays to Minimize Sum Difference.java,../data/formatted/debugged_codes_f_n/Partition Array Into Two Arrays to Minimize Sum Difference_operation.java,operation,,,,,0.943910001135433,0.943910001135433,0.0
Partition Array Such That Maximum Difference Is K_index,../data/formatted/buggy_codes/Partition Array Such That Maximum Difference Is K_index.java,../data/formatted/correct_codes/Partition Array Such That Maximum Difference Is K.java,../data/formatted/debugged_codes_f_n/Partition Array Such That Maximum Difference Is K_index.java,index,,,,,0.8292806739657195,0.6937400105768625,-0.13554066338885695
Partition Equal Subset Sum_operation,../data/formatted/buggy_codes/Partition Equal Subset Sum_operation.java,../data/formatted/correct_codes/Partition Equal Subset Sum.java,../data/formatted/debugged_codes_f_n/Partition Equal Subset Sum_operation.java,operation,,,,,0.9316747520806755,0.9405135673354652,0.00883881525478969
Partition Labels_condition,../data/formatted/buggy_codes/Partition Labels_condition.java,../data/formatted/correct_codes/Partition Labels.java,../data/formatted/debugged_codes_f_n/Partition Labels_condition.java,condition,,,,,0.8709373915849057,0.8997920756973303,0.028854684112424644
Partition List_nobug,../data/formatted/buggy_codes/Partition List_nobug.java,../data/formatted/correct_codes/Partition List.java,../data/formatted/debugged_codes_f_n/Partition List_nobug.java,nobug,,,,,0.88352056845891,0.88352056845891,0.0
Partition String Into Minimum Beautiful Substrings_condition,../data/formatted/buggy_codes/Partition String Into Minimum Beautiful Substrings_condition.java,../data/formatted/correct_codes/Partition String Into Minimum Beautiful Substrings.java,../data/formatted/debugged_codes_f_n/Partition String Into Minimum Beautiful Substrings_condition.java,condition,,,,,0.9152970543281768,0.894296996958531,-0.02100005736964572
Partition String Into Substrings With Values at Most K_character,../data/formatted/buggy_codes/Partition String Into Substrings With Values at Most K_character.java,../data/formatted/correct_codes/Partition String Into Substrings With Values at Most K.java,../data/formatted/debugged_codes_f_n/Partition String Into Substrings With Values at Most K_character.java,character,,,,,0.908793594908998,0.9040772413434937,-0.004716353565504372
Partition to K Equal Sum Subsets_nobug,../data/formatted/buggy_codes/Partition to K Equal Sum Subsets_nobug.java,../data/formatted/correct_codes/Partition to K Equal Sum Subsets.java,../data/formatted/debugged_codes_f_n/Partition to K Equal Sum Subsets_nobug.java,nobug,,,,,0.9618931113235218,0.9618931113235218,0.0
Partitioning Into Minimum Number Of Deci-Binary Numbers_value,../data/formatted/buggy_codes/Partitioning Into Minimum Number Of Deci-Binary Numbers_value.java,../data/formatted/correct_codes/Partitioning Into Minimum Number Of Deci-Binary Numbers.java,../data/formatted/debugged_codes_f_n/Partitioning Into Minimum Number Of Deci-Binary Numbers_value.java,value,,,,,0.9157326172095692,0.9157326172095692,0.0
Pascal's Triangle II_condition,../data/formatted/buggy_codes/Pascal's Triangle II_condition.java,../data/formatted/correct_codes/Pascal's Triangle II.java,../data/formatted/debugged_codes_f_n/Pascal's Triangle II_condition.java,condition,,,,,0.8976696484225374,0.0,-0.8976696484225374
Pascal's Triangle_value,../data/formatted/buggy_codes/Pascal's Triangle_value.java,../data/formatted/correct_codes/Pascal's Triangle.java,../data/formatted/debugged_codes_f_n/Pascal's Triangle_value.java,value,,,,,0.9059271158538595,0.8601173926606125,-0.045809723193247054
Pass the Pillow_nobug,../data/formatted/buggy_codes/Pass the Pillow_nobug.java,../data/formatted/correct_codes/Pass the Pillow.java,../data/formatted/debugged_codes_f_n/Pass the Pillow_nobug.java,nobug,,,,,0.9026382148194741,0.8820202847025492,-0.02061793011692492
Patching Array_nobug,../data/formatted/buggy_codes/Patching Array_nobug.java,../data/formatted/correct_codes/Patching Array.java,../data/formatted/debugged_codes_f_n/Patching Array_nobug.java,nobug,,,,,0.9153851320218677,0.9062436963710351,-0.009141435650832586
Path Crossing_nobug,../data/formatted/buggy_codes/Path Crossing_nobug.java,../data/formatted/correct_codes/Path Crossing.java,../data/formatted/debugged_codes_f_n/Path Crossing_nobug.java,nobug,,,,,0.9506770227191672,0.875481886915191,-0.07519513580397619
Path In Zigzag Labelled Binary Tree_character,../data/formatted/buggy_codes/Path In Zigzag Labelled Binary Tree_character.java,../data/formatted/correct_codes/Path In Zigzag Labelled Binary Tree.java,../data/formatted/debugged_codes_f_n/Path In Zigzag Labelled Binary Tree_character.java,character,,,,,0.924357212254693,0.9284277990351286,0.004070586780435592
Path Sum III_nobug,../data/formatted/buggy_codes/Path Sum III_nobug.java,../data/formatted/correct_codes/Path Sum III.java,../data/formatted/debugged_codes_f_n/Path Sum III_nobug.java,nobug,,,,,0.9443743114260477,0.244668048493423,-0.6997062629326247
Path Sum II_value,../data/formatted/buggy_codes/Path Sum II_value.java,../data/formatted/correct_codes/Path Sum II.java,../data/formatted/debugged_codes_f_n/Path Sum II_value.java,value,,,,,0.9098960466158857,0.6831830510140663,-0.22671299560181946
Path Sum_character,../data/formatted/buggy_codes/Path Sum_character.java,../data/formatted/correct_codes/Path Sum.java,../data/formatted/debugged_codes_f_n/Path Sum_character.java,character,,,,,0.931868445838873,0.9638526773591694,0.03198423152029639
Path with Maximum Gold_condition,../data/formatted/buggy_codes/Path with Maximum Gold_condition.java,../data/formatted/correct_codes/Path with Maximum Gold.java,../data/formatted/debugged_codes_f_n/Path with Maximum Gold_condition.java,condition,,,,,0.9373099548812736,0.9485029981860287,0.011193043304755124
Path with Maximum Probability_condition,../data/formatted/buggy_codes/Path with Maximum Probability_condition.java,../data/formatted/correct_codes/Path with Maximum Probability.java,../data/formatted/debugged_codes_f_n/Path with Maximum Probability_condition.java,condition,,,,,0.8925033057629332,0.8978026059682386,0.005299300205305335
Path With Minimum Effort_condition,../data/formatted/buggy_codes/Path With Minimum Effort_condition.java,../data/formatted/correct_codes/Path With Minimum Effort.java,../data/formatted/debugged_codes_f_n/Path With Minimum Effort_condition.java,condition,,,,,0.9304345174726638,0.8899059642804317,-0.04052855319223214
Peak Index in a Mountain Array_character,../data/formatted/buggy_codes/Peak Index in a Mountain Array_character.java,../data/formatted/correct_codes/Peak Index in a Mountain Array.java,../data/formatted/debugged_codes_f_n/Peak Index in a Mountain Array_character.java,character,,,,,0.9111741052829769,0.9111741052829769,0.0
Peeking Iterator_nobug,../data/formatted/buggy_codes/Peeking Iterator_nobug.java,../data/formatted/correct_codes/Peeking Iterator.java,../data/formatted/debugged_codes_f_n/Peeking Iterator_nobug.java,nobug,,,,,0.7781886064751942,0.6077087173132271,-0.1704798891619671
People Whose List of Favorite Companies Is Not a Subset of Another List_operation,../data/formatted/buggy_codes/People Whose List of Favorite Companies Is Not a Subset of Another List_operation.java,../data/formatted/correct_codes/People Whose List of Favorite Companies Is Not a Subset of Another List.java,../data/formatted/debugged_codes_f_n/People Whose List of Favorite Companies Is Not a Subset of Another List_operation.java,operation,,,,,0.931486847455537,0.9138553429373809,-0.017631504518156094
Percentage of Letter in String_operation,../data/formatted/buggy_codes/Percentage of Letter in String_operation.java,../data/formatted/correct_codes/Percentage of Letter in String.java,../data/formatted/debugged_codes_f_n/Percentage of Letter in String_operation.java,operation,,,,,0.8900905561591692,0.9160309901529832,0.02594043399381396
Perfect Number_character,../data/formatted/buggy_codes/Perfect Number_character.java,../data/formatted/correct_codes/Perfect Number.java,../data/formatted/debugged_codes_f_n/Perfect Number_character.java,character,,,,,0.9015570823500438,0.8702354643499164,-0.03132161800012745
Perfect Rectangle_operation,../data/formatted/buggy_codes/Perfect Rectangle_operation.java,../data/formatted/correct_codes/Perfect Rectangle.java,../data/formatted/debugged_codes_f_n/Perfect Rectangle_operation.java,operation,,,,,0.9240652311277131,0.8348443745094885,-0.08922085661822465
Perfect Squares_value,../data/formatted/buggy_codes/Perfect Squares_value.java,../data/formatted/correct_codes/Perfect Squares.java,../data/formatted/debugged_codes_f_n/Perfect Squares_value.java,value,,,,,0.9233607559376988,0.9233607559376988,0.0
Permutation in String_character,../data/formatted/buggy_codes/Permutation in String_character.java,../data/formatted/correct_codes/Permutation in String.java,../data/formatted/debugged_codes_f_n/Permutation in String_character.java,character,,,,,0.9067082499893216,0.9273439440933221,0.020635694104000457
Permutation Sequence_nobug,../data/formatted/buggy_codes/Permutation Sequence_nobug.java,../data/formatted/correct_codes/Permutation Sequence.java,../data/formatted/debugged_codes_f_n/Permutation Sequence_nobug.java,nobug,,,,,0.925051981709411,0.4499516962286909,-0.47510028548072014
Permutations II_character,../data/formatted/buggy_codes/Permutations II_character.java,../data/formatted/correct_codes/Permutations II.java,../data/formatted/debugged_codes_f_n/Permutations II_character.java,character,,,,,0.894811677244526,0.8911294193048551,-0.0036822579396709187
Permutations_condition,../data/formatted/buggy_codes/Permutations_condition.java,../data/formatted/correct_codes/Permutations.java,../data/formatted/debugged_codes_f_n/Permutations_condition.java,condition,,,,,0.8654289313332959,0.8858635266797148,0.020434595346418893
Pizza With 3n Slices_condition,../data/formatted/buggy_codes/Pizza With 3n Slices_condition.java,../data/formatted/correct_codes/Pizza With 3n Slices.java,../data/formatted/debugged_codes_f_n/Pizza With 3n Slices_condition.java,condition,,,,,0.9481711177366803,0.961817502537897,0.013646384801216715
Plates Between Candles_operation,../data/formatted/buggy_codes/Plates Between Candles_operation.java,../data/formatted/correct_codes/Plates Between Candles.java,../data/formatted/debugged_codes_f_n/Plates Between Candles_operation.java,operation,,,,,0.937373044600992,0.9484662386285128,0.011093194027520736
Plus One_index,../data/formatted/buggy_codes/Plus One_index.java,../data/formatted/correct_codes/Plus One.java,../data/formatted/debugged_codes_f_n/Plus One_index.java,index,,,,,0.8834736923286504,0.9165303815863208,0.03305668925767047
Poor Pigs_operation,../data/formatted/buggy_codes/Poor Pigs_operation.java,../data/formatted/correct_codes/Poor Pigs.java,../data/formatted/debugged_codes_f_n/Poor Pigs_operation.java,operation,,,,,0.8948129756532681,0.9082468130689749,0.013433837415706806
Populating Next Right Pointers in Each Node II_condition,../data/formatted/buggy_codes/Populating Next Right Pointers in Each Node II_condition.java,../data/formatted/correct_codes/Populating Next Right Pointers in Each Node II.java,../data/formatted/debugged_codes_f_n/Populating Next Right Pointers in Each Node II_condition.java,condition,,,,,0.8373647594809173,0.8560584166604632,0.018693657179545964
Positions of Large Groups_value,../data/formatted/buggy_codes/Positions of Large Groups_value.java,../data/formatted/correct_codes/Positions of Large Groups.java,../data/formatted/debugged_codes_f_n/Positions of Large Groups_value.java,value,,,,,0.9009555498218189,0.8560491478521433,-0.04490640196967566
Possible Bipartition_condition,../data/formatted/buggy_codes/Possible Bipartition_condition.java,../data/formatted/correct_codes/Possible Bipartition.java,../data/formatted/debugged_codes_f_n/Possible Bipartition_condition.java,condition,,,,,0.8793462295172667,0.8950693448380616,0.015723115320794845
